tok	lemma	head	modifier	trancription_name	L1	type
Sozialhilfe	Sozialhilfe	Sozialhilfe	NULL	fkb008_2008_07	vie	simplex
Job	Job	Job	NULL	fkb008_2008_07	vie	simplex
Essen	Essen	Essen	NULL	fkb008_2008_07	vie	simplex
Beamtin	Beamtin	Beamtin	NULL	fkb008_2008_07	vie	simplex
Kolegen	Kolegen	Kolegen	NULL	fkb008_2008_07	vie	simplex
Jahren	Jahr	Jahr	NULL	fkb008_2008_07	vie	simplex
Regierung	Regierung	Regierung	NULL	fkb008_2008_07	vie	simplex
Gehalt	Gehalt	Gehalt	NULL	fkb008_2008_07	vie	simplex
Beamten	Beamter	Beamter	NULL	fkb008_2008_07	vie	simplex
Preis	Preis	Preis	NULL	fkb008_2008_07	vie	simplex
PROZENT	PROZENT	PROZENT	NULL	fkb008_2008_07	vie	simplex
Dolmetscherin	Dolmetscherin	Dolmetscherin	NULL	fkb008_2008_07	vie	simplex
Entlohnung	Entlohnung	Entlohnung	NULL	fkb008_2008_07	vie	simplex
Arbeitsstelle	Arbeitsstelle	Stelle	Arbeits	fkb009_2007_09	fra	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	fkb009_2007_09	fra	compound
Universitätssystem	Universitätssystem	System	Universitäts	fkb009_2007_09	fra	compound
Berufsmöglichkeiten	Berufsmöglichkeit	Möglichkeit	Berufs	fkb009_2007_09	fra	compound
Schullehrer	Schullehrer	Lehrer	Schul	fkb009_2007_09	fra	compound
Berufsmöglichkeiten	Berufsmöglichkeit	Möglichkeit	Berufs	fkb009_2007_09	fra	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	fkb009_2007_09	fra	compound
Praxisorientierung	Praxisorientierung	Orientierung	Praxis	fkb009_2007_09	fra	compound
Praxisorientierung	Praxisorientierung	Orientierung	Praxis	fkb009_2007_09	fra	compound
Thema	Thema	Thema	NULL	fkb009_2007_09	fra	simplex
Abitur	Abitur	Abitur	NULL	fkb009_2007_09	fra	simplex
Menschen	Mensch	Mensch	NULL	fkb009_2007_09	fra	simplex
Universität	Universität	Universität	NULL	fkb009_2007_09	fra	simplex
Ahnung	Ahnung	Ahnung	NULL	fkb009_2007_09	fra	simplex
Berufe	Beruf	Beruf	NULL	fkb009_2007_09	fra	simplex
Studium	Studium	Studium	NULL	fkb009_2007_09	fra	simplex
Fach	Fach	Fach	NULL	fkb009_2007_09	fra	simplex
Interesse	Interesse	Interesse	NULL	fkb009_2007_09	fra	simplex
Phänomen	Phänomen	Phänomen	NULL	fkb009_2007_09	fra	simplex
Problem	Problem	Problem	NULL	fkb009_2007_09	fra	simplex
Ländern	Land	Land	NULL	fkb009_2007_09	fra	simplex
Studenten	Student	Student	NULL	fkb009_2007_09	fra	simplex
Diplom	Diplom	Diplom	NULL	fkb009_2007_09	fra	simplex
Schwierigkeiten	Schwierigkeit	Schwierigkeit	NULL	fkb009_2007_09	fra	simplex
Grund	Grund	Grund	NULL	fkb009_2007_09	fra	simplex
Tatsache	Tatsache	Tatsache	NULL	fkb009_2007_09	fra	simplex
Aspekte	Aspekt	Aspekt	NULL	fkb009_2007_09	fra	simplex
Lebens	Leben	Leben	NULL	fkb009_2007_09	fra	simplex
Diplomen	Diplom	Diplom	NULL	fkb009_2007_09	fra	simplex
Wert	Wert	Wert	NULL	fkb009_2007_09	fra	simplex
Problem	Problem	Problem	NULL	fkb009_2007_09	fra	simplex
Universitäten	Universität	Universität	NULL	fkb009_2007_09	fra	simplex
Bildung	Bildung	Bildung	NULL	fkb009_2007_09	fra	simplex
Informationen	Information	Information	NULL	fkb009_2007_09	fra	simplex
Berufe	Beruf	Beruf	NULL	fkb009_2007_09	fra	simplex
Studenten	Student	Student	NULL	fkb009_2007_09	fra	simplex
Fächer	Fächer	Fächer	NULL	fkb009_2007_09	fra	simplex
Studenten	Student	Student	NULL	fkb009_2007_09	fra	simplex
Fach	Fach	Fach	NULL	fkb009_2007_09	fra	simplex
Beispiel	Beispiel	Beispiel	NULL	fkb009_2007_09	fra	simplex
Studenten	Student	Student	NULL	fkb009_2007_09	fra	simplex
Fach	Fach	Fach	NULL	fkb009_2007_09	fra	simplex
Psychologie	Psychologie	Psychologie	NULL	fkb009_2007_09	fra	simplex
Diplom	Diplom	Diplom	NULL	fkb009_2007_09	fra	simplex
Beispiel	Beispiel	Beispiel	NULL	fkb009_2007_09	fra	simplex
Problem	Problem	Problem	NULL	fkb009_2007_09	fra	simplex
Lehrer	Lehrer	Lehrer	NULL	fkb009_2007_09	fra	simplex
Wissen	Wissen	Wissen	NULL	fkb009_2007_09	fra	simplex
Schüler	Schüler	Schüler	NULL	fkb009_2007_09	fra	simplex
Dichotomie	Dichotomie	Dichotomie	NULL	fkb009_2007_09	fra	simplex
Theorie	Theorie	Theorie	NULL	fkb009_2007_09	fra	simplex
Universität	Universität	Universität	NULL	fkb009_2007_09	fra	simplex
Welt	Welt	Welt	NULL	fkb009_2007_09	fra	simplex
Initiativen	Initiative	Initiative	NULL	fkb009_2007_09	fra	simplex
Autonomie	Autonomie	Autonomie	NULL	fkb009_2007_09	fra	simplex
Student	Student	Student	NULL	fkb009_2007_09	fra	simplex
Lehrer	Lehrer	Lehrer	NULL	fkb009_2007_09	fra	simplex
Diplom	Diplom	Diplom	NULL	fkb009_2007_09	fra	simplex
Wert	Wert	Wert	NULL	fkb009_2007_09	fra	simplex
Phänomen	Phänomen	Phänomen	NULL	fkb009_2007_09	fra	simplex
Studenten	Student	Student	NULL	fkb009_2007_09	fra	simplex
Diplom	Diplom	Diplom	NULL	fkb009_2007_09	fra	simplex
Beispiel	Beispiel	Beispiel	NULL	fkb009_2007_09	fra	simplex
Master	Master	Master	NULL	fkb009_2007_09	fra	simplex
These	These	These	NULL	fkb009_2007_09	fra	simplex
Beruf	Beruf	Beruf	NULL	fkb009_2007_09	fra	simplex
Fähigkeiten	Fähigkeit	Fähigkeit	NULL	fkb009_2007_09	fra	simplex
Problem	Problem	Problem	NULL	fkb009_2007_09	fra	simplex
Fächer	Fächer	Fächer	NULL	fkb009_2007_09	fra	simplex
Forschung	Forschung	Forschung	NULL	fkb009_2007_09	fra	simplex
Beispiel	Beispiel	Beispiel	NULL	fkb009_2007_09	fra	simplex
Philosophie	Philosophie	Philosophie	NULL	fkb009_2007_09	fra	simplex
Ländern	Land	Land	NULL	fkb009_2007_09	fra	simplex
Student	Student	Student	NULL	fkb009_2007_09	fra	simplex
These	These	These	NULL	fkb009_2007_09	fra	simplex
Philosophie	Philosophie	Philosophie	NULL	fkb009_2007_09	fra	simplex
Chance	Chance	Chance	NULL	fkb009_2007_09	fra	simplex
Arbeit	Arbeit	Arbeit	NULL	fkb009_2007_09	fra	simplex
Student	Student	Student	NULL	fkb009_2007_09	fra	simplex
Prüfungen	Prüfung	Prüfung	NULL	fkb009_2007_09	fra	simplex
Fach	Fach	Fach	NULL	fkb009_2007_09	fra	simplex
Rolle	Rolle	Rolle	NULL	fkb009_2007_09	fra	simplex
Wert	Wert	Wert	NULL	fkb009_2007_09	fra	simplex
Wichtigkeit	Wichtigkeit	Wichtigkeit	NULL	fkb009_2007_09	fra	simplex
Wirtschaft	Wirtschaft	Wirtschaft	NULL	fkb009_2007_09	fra	simplex
Nachfrage	Nachfrage	Nachfrage	NULL	fkb009_2007_09	fra	simplex
Markts	Markt	Markt	NULL	fkb009_2007_09	fra	simplex
Abschluss	Abschluß	Abschluß	NULL	fkb009_2007_09	fra	simplex
Medizin	Medizin	Medizin	NULL	fkb009_2007_09	fra	simplex
Wert	Wert	Wert	NULL	fkb009_2007_09	fra	simplex
Abschluss	Abschluß	Abschluß	NULL	fkb009_2007_09	fra	simplex
Sprachen	Sprache	Sprache	NULL	fkb009_2007_09	fra	simplex
Latein	Latein	Latein	NULL	fkb009_2007_09	fra	simplex
Griechisch	griechisch	griechisch	NULL	fkb009_2007_09	fra	simplex
Bereich	Bereich	Bereich	NULL	fkb009_2007_09	fra	simplex
Wert	Wert	Wert	NULL	fkb009_2007_09	fra	simplex
Diploms	Diplom	Diplom	NULL	fkb009_2007_09	fra	simplex
Interesse	Interesse	Interesse	NULL	fkb009_2007_09	fra	simplex
Studenten	Student	Student	NULL	fkb009_2007_09	fra	simplex
Fach	Fach	Fach	NULL	fkb009_2007_09	fra	simplex
Wirtschaft	Wirtschaft	Wirtschaft	NULL	fkb009_2007_09	fra	simplex
Lands	Land	Land	NULL	fkb009_2007_09	fra	simplex
Arbeit	Arbeit	Arbeit	NULL	fkb009_2007_09	fra	simplex
Fähigkeiten	Fähigkeit	Fähigkeit	NULL	fkb009_2007_09	fra	simplex
Zahl	Zahl	Zahl	NULL	fkb009_2007_09	fra	simplex
Firmen	Firma	Firma	NULL	fkb009_2007_09	fra	simplex
Studenten	Student	Student	NULL	fkb009_2007_09	fra	simplex
Arbeit	Arbeit	Arbeit	NULL	fkb009_2007_09	fra	simplex
Aussage	Aussage	Aussage	NULL	fkb009_2007_09	fra	simplex
Tatsache	Tatsache	Tatsache	NULL	fkb009_2007_09	fra	simplex
Studenten	Student	Student	NULL	fkb009_2007_09	fra	simplex
Universitäten	Universität	Universität	NULL	fkb009_2007_09	fra	simplex
Chancen	Chance	Chance	NULL	fkb009_2007_09	fra	simplex
Firma	Firma	Firma	NULL	fkb009_2007_09	fra	simplex
Arbeit	Arbeit	Arbeit	NULL	fkb009_2007_09	fra	simplex
Beispiel	Beispiel	Beispiel	NULL	fkb009_2007_09	fra	simplex
Abschluss	Abschluß	Abschluß	NULL	fkb009_2007_09	fra	simplex
Wert	Wert	Wert	NULL	fkb009_2007_09	fra	simplex
Universitäten	Universität	Universität	NULL	fkb009_2007_09	fra	simplex
Informationen	Information	Information	NULL	fkb009_2007_09	fra	simplex
Berüfe	Berüfe	Berüfe	NULL	fkb009_2007_09	fra	simplex
Möglichkeiten	Möglichkeit	Möglichkeit	NULL	fkb009_2007_09	fra	simplex
Arbeit	Arbeit	Arbeit	NULL	fkb009_2007_09	fra	simplex
Firma	Firma	Firma	NULL	fkb009_2007_09	fra	simplex
Kontakte	Kontakt	Kontakt	NULL	fkb009_2007_09	fra	simplex
Studiums	Studium	Studium	NULL	fkb009_2007_09	fra	simplex
Schluss	Schluß	Schluß	NULL	fkb009_2007_09	fra	simplex
Mangel	Mangel	Mangel	NULL	fkb009_2007_09	fra	simplex
Problem	Problem	Problem	NULL	fkb009_2007_09	fra	simplex
Arbeitslosigkeit	Arbeitslosigkeit	Arbeitslosigkeit	NULL	fkb009_2007_09	fra	simplex
Regierungen	Regierung	Regierung	NULL	fkb009_2007_09	fra	simplex
Interesse	Interesse	Interesse	NULL	fkb009_2007_09	fra	simplex
Bildung	Bildung	Bildung	NULL	fkb009_2007_09	fra	simplex
Praktikums	Praktikum	Praktikum	NULL	fkb009_2007_09	fra	simplex
Bildung	Bildung	Bildung	NULL	fkb009_2007_09	fra	simplex
Studenten	Student	Student	NULL	fkb009_2007_09	fra	simplex
Idee	Idee	Idee	NULL	fkb009_2007_09	fra	simplex
Lebens	Leben	Leben	NULL	fkb009_2007_09	fra	simplex
Frauenbewusstsein	Frauenbewußtsein	Bewußtsein	Frauen	fkb009_2008_07	fra	compound
Gesllschaft	Gesllschaft	Haft	Gesllsc	fkb009_2008_07	fra	compound
Wahlrecht	Wahlrecht	Recht	Wahl	fkb009_2008_07	fra	compound
Stellungsnahmen	Stellungsnahme	Nahme	Stellungs	fkb009_2008_07	fra	compound
Feminismus	Feminismus	Feminismus	NULL	fkb009_2008_07	fra	simplex
Interessen	Interesse	Interesse	NULL	fkb009_2008_07	fra	simplex
Frauen	Frau	Frau	NULL	fkb009_2008_07	fra	simplex
Jahrhundert	Jahrhundert	Jahrhundert	NULL	fkb009_2008_07	fra	simplex
Frauen	Frau	Frau	NULL	fkb009_2008_07	fra	simplex
Rechte	Rechte	Rechte	NULL	fkb009_2008_07	fra	simplex
Männer	Mann	Mann	NULL	fkb009_2008_07	fra	simplex
Jahrhundert	Jahrhundert	Jahrhundert	NULL	fkb009_2008_07	fra	simplex
Feminismus	Feminismus	Feminismus	NULL	fkb009_2008_07	fra	simplex
Erscheinung	Erscheinung	Erscheinung	NULL	fkb009_2008_07	fra	simplex
Bild	Bild	Bild	NULL	fkb009_2008_07	fra	simplex
Frauen	Frau	Frau	NULL	fkb009_2008_07	fra	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fkb009_2008_07	fra	simplex
Rolle	Rolle	Rolle	NULL	fkb009_2008_07	fra	simplex
Theorien	Theorie	Theorie	NULL	fkb009_2008_07	fra	simplex
Bewegung	Bewegung	Bewegung	NULL	fkb009_2008_07	fra	simplex
Vertreterin	Vertreterin	Vertreterin	NULL	fkb009_2008_07	fra	simplex
Erfolge	Erfolg	Erfolg	NULL	fkb009_2008_07	fra	simplex
Etapen	Etapen	Etapen	NULL	fkb009_2008_07	fra	simplex
Befreiung	Befreiung	Befreiung	NULL	fkb009_2008_07	fra	simplex
Erben	Erben	Erben	NULL	fkb009_2008_07	fra	simplex
femme	femme	femme	NULL	fkb009_2008_07	fra	simplex
Werks	Werk	Werk	NULL	fkb009_2008_07	fra	simplex
Geschlecht	Geschlecht	Geschlecht	NULL	fkb009_2008_07	fra	simplex
Frau	Frau	Frau	NULL	fkb009_2008_07	fra	simplex
Beziehung	Beziehung	Beziehung	NULL	fkb009_2008_07	fra	simplex
Theorien	Theorie	Theorie	NULL	fkb009_2008_07	fra	simplex
Freiheit	Freiheit	Freiheit	NULL	fkb009_2008_07	fra	simplex
Wesen	Wesen	Wesen	NULL	fkb009_2008_07	fra	simplex
Begriffe	Begriff	Begriff	NULL	fkb009_2008_07	fra	simplex
Mensch	Mensch	Mensch	NULL	fkb009_2008_07	fra	simplex
Leben	Leben	Leben	NULL	fkb009_2008_07	fra	simplex
Wendung	Wendung	Wendung	NULL	fkb009_2008_07	fra	simplex
Geister	Geist	Geist	NULL	fkb009_2008_07	fra	simplex
Frau	Frau	Frau	NULL	fkb009_2008_07	fra	simplex
Rolle	Rolle	Rolle	NULL	fkb009_2008_07	fra	simplex
Aktivitäten	Aktivität	Aktivität	NULL	fkb009_2008_07	fra	simplex
Punkt	Punkt	Punkt	NULL	fkb009_2008_07	fra	simplex
Verwandlung	Verwandlung	Verwandlung	NULL	fkb009_2008_07	fra	simplex
Krieg	Krieg	Krieg	NULL	fkb009_2008_07	fra	simplex
Föimisnismus	Föimisnismus	Föimisnismus	NULL	fkb009_2008_07	fra	simplex
Erscheinung	Erscheinung	Erscheinung	NULL	fkb009_2008_07	fra	simplex
Wahrheit	Wahrheit	Wahrheit	NULL	fkb009_2008_07	fra	simplex
Männern	Mann	Mann	NULL	fkb009_2008_07	fra	simplex
Erbe	Erbe	Erbe	NULL	fkb009_2008_07	fra	simplex
Vergangenheit	Vergangenheit	Vergangenheit	NULL	fkb009_2008_07	fra	simplex
Salons	Salon	Salon	NULL	fkb009_2008_07	fra	simplex
Veröffentlichung	Veröffentlichung	Veröffentlichung	NULL	fkb009_2008_07	fra	simplex
Werken	Werk	Werk	NULL	fkb009_2008_07	fra	simplex
Schriftstellern	Schriftstellern	Schriftsteller	NULL	fkb009_2008_07	fra	simplex
Bewegung	Bewegung	Bewegung	NULL	fkb009_2008_07	fra	simplex
Mittel	Mittel	Mittel	NULL	fkb009_2008_07	fra	simplex
Alter	Alter	Alter	NULL	fkb009_2008_07	fra	simplex
Sand	Sand	Sand	NULL	fkb009_2008_07	fra	simplex
Jahrhundert	Jahrhundert	Jahrhundert	NULL	fkb009_2008_07	fra	simplex
Namen	Name	Name	NULL	fkb009_2008_07	fra	simplex
Frauen	Frau	Frau	NULL	fkb009_2008_07	fra	simplex
Teil	Teil	Teil	NULL	fkb009_2008_07	fra	simplex
Leben	Leben	Leben	NULL	fkb009_2008_07	fra	simplex
COmmune	COmmune	COmmune	NULL	fkb009_2008_07	fra	simplex
MAdame	Madame	Madame	NULL	fkb009_2008_07	fra	simplex
Revolution	Revolution	Revolution	NULL	fkb009_2008_07	fra	simplex
Politik	Politik	Politik	NULL	fkb009_2008_07	fra	simplex
Figuren	Figur	Figur	NULL	fkb009_2008_07	fra	simplex
Rolle	Rolle	Rolle	NULL	fkb009_2008_07	fra	simplex
Feminismus	Feminismus	Feminismus	NULL	fkb009_2008_07	fra	simplex
Frauen	Frau	Frau	NULL	fkb009_2008_07	fra	simplex
Bürger	Bürger	Bürger	NULL	fkb009_2008_07	fra	simplex
Beruf	Beruf	Beruf	NULL	fkb009_2008_07	fra	simplex
ABer	Aber	Aber	NULL	fkb009_2008_07	fra	simplex
Arbeit	Arbeit	Arbeit	NULL	fkb009_2008_07	fra	simplex
Begriff	Begriff	Begriff	NULL	fkb009_2008_07	fra	simplex
Weiblichkeit	Weiblichkeit	Weiblichkeit	NULL	fkb009_2008_07	fra	simplex
Frau	Frau	Frau	NULL	fkb009_2008_07	fra	simplex
Mann	Mann	Mann	NULL	fkb009_2008_07	fra	simplex
STellung	Stellung	Stellung	NULL	fkb009_2008_07	fra	simplex
Familie	Familie	Familie	NULL	fkb009_2008_07	fra	simplex
Schwangerkeit	Schwangerkeit	Schwangerkeit	NULL	fkb009_2008_07	fra	simplex
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	fkb010_2007_09	eng	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	fkb010_2007_09	eng	compound
Geldverschwendung	Geldverschwendung	Verschwendung	Geld	fkb010_2007_09	eng	compound
Biologiestudent	Biologiestudent	Student	Biologie	fkb010_2007_09	eng	compound
Literaturstudent	Literaturstudent	Student	Literatur	fkb010_2007_09	eng	compound
Universitätsabschlüsse	Universitätsabschlüs	Abschlüs	Universitäts	fkb010_2007_09	eng	compound
Klassenzimmer	Klassenzimmer	Zimmer	Klassen	fkb010_2007_09	eng	compound
Zeitverschwendung	Zeitverschwendung	Verschwendung	Zeit	fkb010_2007_09	eng	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	fkb010_2007_09	eng	compound
Berufsentscheidung	Berufsentscheidung	Entscheidung	Berufs	fkb010_2007_09	eng	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	fkb010_2007_09	eng	compound
Universitätsabschluss	Universitätsabschluß	Abschluß	Universitäts	fkb010_2007_09	eng	compound
Studenten	Student	Student	NULL	fkb010_2007_09	eng	simplex
Welt	Welt	Welt	NULL	fkb010_2007_09	eng	simplex
Wert	Wert	Wert	NULL	fkb010_2007_09	eng	simplex
Meinungen	Meinung	Meinung	NULL	fkb010_2007_09	eng	simplex
Entscheidung	Entscheidung	Entscheidung	NULL	fkb010_2007_09	eng	simplex
Universität	Universität	Universität	NULL	fkb010_2007_09	eng	simplex
Leute	Leute	Leute	NULL	fkb010_2007_09	eng	simplex
Job	Job	Job	NULL	fkb010_2007_09	eng	simplex
Zukunft	Zukunft	Zukunft	NULL	fkb010_2007_09	eng	simplex
Fach	Fach	Fach	NULL	fkb010_2007_09	eng	simplex
Wert	Wert	Wert	NULL	fkb010_2007_09	eng	simplex
Fälle	Fall	Fall	NULL	fkb010_2007_09	eng	simplex
Stelle	Stelle	Stelle	NULL	fkb010_2007_09	eng	simplex
Moment	Moment	Moment	NULL	fkb010_2007_09	eng	simplex
Stelle	Stelle	Stelle	NULL	fkb010_2007_09	eng	simplex
Lehrer	Lehrer	Lehrer	NULL	fkb010_2007_09	eng	simplex
Wert	Wert	Wert	NULL	fkb010_2007_09	eng	simplex
Plätze	Platz	Platz	NULL	fkb010_2007_09	eng	simplex
Arzt	Arzt	Arzt	NULL	fkb010_2007_09	eng	simplex
Architekten	Architekt	Architekt	NULL	fkb010_2007_09	eng	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fkb010_2007_09	eng	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fkb010_2007_09	eng	simplex
Wert	Wert	Wert	NULL	fkb010_2007_09	eng	simplex
Universität	Universität	Universität	NULL	fkb010_2007_09	eng	simplex
Leute	Leute	Leute	NULL	fkb010_2007_09	eng	simplex
Geschichte	Geschichte	Geschichte	NULL	fkb010_2007_09	eng	simplex
Literatur	Literatur	Literatur	NULL	fkb010_2007_09	eng	simplex
Vorlesungen	Vorlesung	Vorlesung	NULL	fkb010_2007_09	eng	simplex
Aufsätze	Aufsatz	Aufsatz	NULL	fkb010_2007_09	eng	simplex
Prüfungen	Prüfung	Prüfung	NULL	fkb010_2007_09	eng	simplex
Teil	Teil	Teil	NULL	fkb010_2007_09	eng	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	fkb010_2007_09	eng	simplex
Welt	Welt	Welt	NULL	fkb010_2007_09	eng	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fkb010_2007_09	eng	simplex
Stelle	Stelle	Stelle	NULL	fkb010_2007_09	eng	simplex
Welt	Welt	Welt	NULL	fkb010_2007_09	eng	simplex
Jahren	Jahr	Jahr	NULL	fkb010_2007_09	eng	simplex
Idee	Idee	Idee	NULL	fkb010_2007_09	eng	simplex
Beruf	Beruf	Beruf	NULL	fkb010_2007_09	eng	simplex
Zukunft	Zukunft	Zukunft	NULL	fkb010_2007_09	eng	simplex
Beruf	Beruf	Beruf	NULL	fkb010_2007_09	eng	simplex
Glück	Glück	Glück	NULL	fkb010_2007_09	eng	simplex
Sprachen	Sprache	Sprache	NULL	fkb010_2007_09	eng	simplex
Stelle	Stelle	Stelle	NULL	fkb010_2007_09	eng	simplex
Lehrer	Lehrer	Lehrer	NULL	fkb010_2007_09	eng	simplex
Dolmetscher	Dolmetscher	Dolmetscher	NULL	fkb010_2007_09	eng	simplex
Jahre	Jahr	Jahr	NULL	fkb010_2007_09	eng	simplex
Ausland	Ausland	Ausland	NULL	fkb010_2007_09	eng	simplex
Fall	Fall	Fall	NULL	fkb010_2007_09	eng	simplex
Tatsache	Tatsache	Tatsache	NULL	fkb010_2007_09	eng	simplex
Menschen	Mensch	Mensch	NULL	fkb010_2007_09	eng	simplex
Arbeit	Arbeit	Arbeit	NULL	fkb010_2007_09	eng	simplex
Ordnung	Ordnung	Ordnung	NULL	fkb010_2007_09	eng	simplex
Universität	Universität	Universität	NULL	fkb010_2007_09	eng	simplex
Fach	Fach	Fach	NULL	fkb010_2007_09	eng	simplex
Universität	Universität	Universität	NULL	fkb010_2007_09	eng	simplex
Abschluss	Abschluß	Abschluß	NULL	fkb010_2007_09	eng	simplex
Erfahrung	Erfahrung	Erfahrung	NULL	fkb010_2007_09	eng	simplex
Krankenschwester	Krankenschwester	Schwester	Kranken	fkb010_2008_07	dan	compound
Teufelkreis	Teufelkreis	Kreis	Teufel	fkb010_2008_07	dan	compound
Privatsektor	Privatsektor	Sektor	Privat	fkb010_2008_07	dan	compound
Privatunternemen	Privatunternemen	Men	Privatunterne	fkb010_2008_07	dan	compound
marktmechanismus	Marktmechanismus	Mechanismus	Markt	fkb010_2008_07	dan	compound
Arbeitsmarkt	Arbeitsmarkt	Markt	Arbeits	fkb010_2008_07	dan	compound
Arbeitsteilung	Arbeitsteilung	Teilung	Arbeits	fkb010_2008_07	dan	compound
Arbeitsmarkt	Arbeitsmarkt	Markt	Arbeits	fkb010_2008_07	dan	compound
Arbeitsmarkt	Arbeitsmarkt	Markt	Arbeits	fkb010_2008_07	dan	compound
Betreuungsplätze	Betreuungsplatz	Platz	Betreuungs	fkb010_2008_07	dan	compound
Öffnungszeiten	Öffnungszeit	Zeit	Öffnungs	fkb010_2008_07	dan	compound
Arbeitsmarkt	Arbeitsmarkt	Markt	Arbeits	fkb010_2008_07	dan	compound
Informationsquellen	Informationsquelle	Quelle	Informations	fkb010_2008_07	dan	compound
Entlohnung	Entlohnung	Entlohnung	NULL	fkb010_2008_07	dan	simplex
Menschen	Mensch	Mensch	NULL	fkb010_2008_07	dan	simplex
Beitrag	Beitrag	Beitrag	NULL	fkb010_2008_07	dan	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fkb010_2008_07	dan	simplex
Frage	Frage	Frage	NULL	fkb010_2008_07	dan	simplex
Dänmark	Dänmark	Dänmark	NULL	fkb010_2008_07	dan	simplex
Diskussion	Diskussion	Diskussion	NULL	fkb010_2008_07	dan	simplex
Mitarbeiter	Mitarbeiter	Mitarbeiter	NULL	fkb010_2008_07	dan	simplex
Unternehmens	Unternehmen	Unternehmen	NULL	fkb010_2008_07	dan	simplex
Meinungen	Meinung	Meinung	NULL	fkb010_2008_07	dan	simplex
Lohn	Lohn	Lohn	NULL	fkb010_2008_07	dan	simplex
Ausbildung	Ausbildung	Ausbildung	NULL	fkb010_2008_07	dan	simplex
Leistung	Leistung	Leistung	NULL	fkb010_2008_07	dan	simplex
Entlohnung	Entlohnung	Entlohnung	NULL	fkb010_2008_07	dan	simplex
Problem	Problem	Problem	NULL	fkb010_2008_07	dan	simplex
Leistungen	Leistung	Leistung	NULL	fkb010_2008_07	dan	simplex
System	System	System	NULL	fkb010_2008_07	dan	simplex
Leistungen	Leistung	Leistung	NULL	fkb010_2008_07	dan	simplex
Lesitung	Lesitung	Lesitung	NULL	fkb010_2008_07	dan	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fkb010_2008_07	dan	simplex
Problem	Problem	Problem	NULL	fkb010_2008_07	dan	simplex
Unternehmen	Unternehmen	Unternehmen	NULL	fkb010_2008_07	dan	simplex
Leute	Leute	Leute	NULL	fkb010_2008_07	dan	simplex
Lohn	Lohn	Lohn	NULL	fkb010_2008_07	dan	simplex
Leute	Leute	Leute	NULL	fkb010_2008_07	dan	simplex
Unternehmen	Unternehmen	Unternehmen	NULL	fkb010_2008_07	dan	simplex
Staat	Staat	Staat	NULL	fkb010_2008_07	dan	simplex
Lohn	Lohn	Lohn	NULL	fkb010_2008_07	dan	simplex
Lohn	Lohn	Lohn	NULL	fkb010_2008_07	dan	simplex
Branchen	Branche	Branche	NULL	fkb010_2008_07	dan	simplex
Faktoren	Faktor	Faktor	NULL	fkb010_2008_07	dan	simplex
Diskussion	Diskussion	Diskussion	NULL	fkb010_2008_07	dan	simplex
Frage	Frage	Frage	NULL	fkb010_2008_07	dan	simplex
Männer	Mann	Mann	NULL	fkb010_2008_07	dan	simplex
Frauen	Frau	Frau	NULL	fkb010_2008_07	dan	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fkb010_2008_07	dan	simplex
Männer	Mann	Mann	NULL	fkb010_2008_07	dan	simplex
Geld	Geld	Geld	NULL	fkb010_2008_07	dan	simplex
Frauen	Frau	Frau	NULL	fkb010_2008_07	dan	simplex
Leistung	Leistung	Leistung	NULL	fkb010_2008_07	dan	simplex
Vergangenheit	Vergangenheit	Vergangenheit	NULL	fkb010_2008_07	dan	simplex
Männer	Mann	Mann	NULL	fkb010_2008_07	dan	simplex
Familie	Familie	Familie	NULL	fkb010_2008_07	dan	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	fkb010_2008_07	dan	simplex
Frauen	Frau	Frau	NULL	fkb010_2008_07	dan	simplex
Entwicklung	Entwicklung	Entwicklung	NULL	fkb010_2008_07	dan	simplex
Ländern	Land	Land	NULL	fkb010_2008_07	dan	simplex
Änderung	Änderung	Änderung	NULL	fkb010_2008_07	dan	simplex
Ländern	Land	Land	NULL	fkb010_2008_07	dan	simplex
Beispiel	Beispiel	Beispiel	NULL	fkb010_2008_07	dan	simplex
Fall	Fall	Fall	NULL	fkb010_2008_07	dan	simplex
Mauer	Mauer	Mauer	NULL	fkb010_2008_07	dan	simplex
Frau	Frau	Frau	NULL	fkb010_2008_07	dan	simplex
Mann	Mann	Mann	NULL	fkb010_2008_07	dan	simplex
Männer	Mann	Mann	NULL	fkb010_2008_07	dan	simplex
Frauen	Frau	Frau	NULL	fkb010_2008_07	dan	simplex
