tok	lemma	head	modifier	trancription_name	L1	type
Frau	Frau	Frau	NULL	dhw005_2007_06	deu	simplex
anwesenheit	Anwesenheit	Anwesenheit	NULL	dhw005_2007_06	deu	simplex
Mannes	Mann	Mann	NULL	dhw005_2007_06	deu	simplex
Rechnung	Rechnung	Rechnung	NULL	dhw005_2007_06	deu	simplex
Mann	Mann	Mann	NULL	dhw005_2007_06	deu	simplex
Situationen	Situation	Situation	NULL	dhw005_2007_06	deu	simplex
Mann	Mann	Mann	NULL	dhw005_2007_06	deu	simplex
Faru	Faru	Faru	NULL	dhw005_2007_06	deu	simplex
Schaden	Schaden	Schaden	NULL	dhw005_2007_06	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dhw005_2007_06	deu	simplex
Situationen	Situation	Situation	NULL	dhw005_2007_06	deu	simplex
Ländern	Land	Land	NULL	dhw005_2007_06	deu	simplex
Unterschiede	Unterschied	Unterschied	NULL	dhw005_2007_06	deu	simplex
Gleichberechtigung	Gleichberechtigung	Gleichberechtigung	NULL	dhw005_2007_06	deu	simplex
Männern	Mann	Mann	NULL	dhw005_2007_06	deu	simplex
Frauen	Frau	Frau	NULL	dhw005_2007_06	deu	simplex
Ländern	Land	Land	NULL	dhw005_2007_06	deu	simplex
Frauen	Frau	Frau	NULL	dhw005_2007_06	deu	simplex
Rechte	Rechte	Rechte	NULL	dhw005_2007_06	deu	simplex
Gesetz	Gesetz	Gesetz	NULL	dhw005_2007_06	deu	simplex
Männer	Mann	Mann	NULL	dhw005_2007_06	deu	simplex
Frauen	Frau	Frau	NULL	dhw005_2007_06	deu	simplex
Auto	Auto	Auto	NULL	dhw005_2007_06	deu	simplex
Fahne	Fahne	Fahne	NULL	dhw005_2007_06	deu	simplex
Gesetze	Gesetz	Gesetz	NULL	dhw005_2007_06	deu	simplex
Ländern	Land	Land	NULL	dhw005_2007_06	deu	simplex
Gleichberechtigung	Gleichberechtigung	Gleichberechtigung	NULL	dhw005_2007_06	deu	simplex
Geschlechtern	Geschlecht	Geschlecht	NULL	dhw005_2007_06	deu	simplex
Landes	Land	Land	NULL	dhw005_2007_06	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dhw005_2007_06	deu	simplex
Stelle	Stelle	Stelle	NULL	dhw005_2007_06	deu	simplex
Lebens	Leben	Leben	NULL	dhw005_2007_06	deu	simplex
Rolle	Rolle	Rolle	NULL	dhw005_2007_06	deu	simplex
Frau	Frau	Frau	NULL	dhw005_2007_06	deu	simplex
Heimchen	Heimchen	Heimchen	NULL	dhw005_2007_06	deu	simplex
Herd	Herd	Herd	NULL	dhw005_2007_06	deu	simplex
Frauen	Frau	Frau	NULL	dhw005_2007_06	deu	simplex
Situation	Situation	Situation	NULL	dhw005_2007_06	deu	simplex
Kinder	Kind	Kind	NULL	dhw005_2007_06	deu	simplex
Mann	Mann	Mann	NULL	dhw005_2007_06	deu	simplex
Rücken	Rücken	Rücken	NULL	dhw005_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw005_2007_06	deu	simplex
Normalität	Normalität	Normalität	NULL	dhw005_2007_06	deu	simplex
Frauen	Frau	Frau	NULL	dhw005_2007_06	deu	simplex
Haushalt	Haushalt	Haushalt	NULL	dhw005_2007_06	deu	simplex
Kinder	Kind	Kind	NULL	dhw005_2007_06	deu	simplex
Thema	Thema	Thema	NULL	dhw005_2007_06	deu	simplex
Kinder	Kind	Kind	NULL	dhw005_2007_06	deu	simplex
Seiten	Seite	Seite	NULL	dhw005_2007_06	deu	simplex
Familie	Familie	Familie	NULL	dhw005_2007_06	deu	simplex
Strecke	Strecke	Strecke	NULL	dhw005_2007_06	deu	simplex
Karriere	Karriere	Karriere	NULL	dhw005_2007_06	deu	simplex
Familie	Familie	Familie	NULL	dhw005_2007_06	deu	simplex
Mündern	Mund	Mund	NULL	dhw005_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw005_2007_06	deu	simplex
anreitz	anreitz	anreitz	NULL	dhw005_2007_06	deu	simplex
Geld	Geld	Geld	NULL	dhw005_2007_06	deu	simplex
Kind	Kind	Kind	NULL	dhw005_2007_06	deu	simplex
Gegensatz	Gegensatz	Gegensatz	NULL	dhw005_2007_06	deu	simplex
Geld	Geld	Geld	NULL	dhw005_2007_06	deu	simplex
Rolle	Rolle	Rolle	NULL	dhw005_2007_06	deu	simplex
Frau	Frau	Frau	NULL	dhw005_2007_06	deu	simplex
Rolle	Rolle	Rolle	NULL	dhw005_2007_06	deu	simplex
Hausfrau	Hausfrau	Hausfrau	NULL	dhw005_2007_06	deu	simplex
Mutter	Mutter	Mutter	NULL	dhw005_2007_06	deu	simplex
Glück	Glück	Glück	NULL	dhw005_2007_06	deu	simplex
Kinder	Kind	Kind	NULL	dhw005_2007_06	deu	simplex
Mutter	Mutter	Mutter	NULL	dhw005_2007_06	deu	simplex
Frage	Frage	Frage	NULL	dhw005_2007_06	deu	simplex
Haben	Haben	Haben	NULL	dhw005_2007_06	deu	simplex
Frage	Frage	Frage	NULL	dhw005_2007_06	deu	simplex
Glück	Glück	Glück	NULL	dhw005_2007_06	deu	simplex
Leben	Leben	Leben	NULL	dhw005_2007_06	deu	simplex
Kinder	Kind	Kind	NULL	dhw005_2007_06	deu	simplex
Haus	Haus	Haus	NULL	dhw005_2007_06	deu	simplex
Haushalt	Haushalt	Haushalt	NULL	dhw005_2007_06	deu	simplex
Person	Person	Person	NULL	dhw005_2007_06	deu	simplex
Bedürfniss	Bedürfniss	Bedürfnis	NULL	dhw005_2007_06	deu	simplex
Leben	Leben	Leben	NULL	dhw005_2007_06	deu	simplex
Familie	Familie	Familie	NULL	dhw005_2007_06	deu	simplex
Beruf	Beruf	Beruf	NULL	dhw005_2007_06	deu	simplex
Nutzen	Nutzen	Nutzen	NULL	dhw005_2007_06	deu	simplex
Schaden	Schaden	Schaden	NULL	dhw005_2007_06	deu	simplex
Frage	Frage	Frage	NULL	dhw005_2007_06	deu	simplex
Frage	Frage	Frage	NULL	dhw005_2007_06	deu	simplex
Person	Person	Person	NULL	dhw005_2007_06	deu	simplex
Sicht	Sicht	Sicht	NULL	dhw005_2007_06	deu	simplex
Thema	Thema	Thema	NULL	dhw005_2007_06	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dhw005_2007_06	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dhw005_2007_06	deu	simplex
Interessen	Interesse	Interesse	NULL	dhw005_2007_06	deu	simplex
Frau	Frau	Frau	NULL	dhw005_2007_06	deu	simplex
Form	Form	Form	NULL	dhw005_2007_06	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dhw005_2007_06	deu	simplex
Frauen	Frau	Frau	NULL	dhw005_2007_06	deu	simplex
Geschlecht	Geschlecht	Geschlecht	NULL	dhw005_2007_06	deu	simplex
Interessen	Interesse	Interesse	NULL	dhw005_2007_06	deu	simplex
Problemen	Problem	Problem	NULL	dhw005_2007_06	deu	simplex
Weise	Weise	Weise	NULL	dhw005_2007_06	deu	simplex
Schädigung	Schädigung	Schädigung	NULL	dhw005_2007_06	deu	simplex
Interessen	Interesse	Interesse	NULL	dhw005_2007_06	deu	simplex
Feminismus	Feminismus	Feminismus	NULL	dhw005_2007_06	deu	simplex
Gegenbeispiel	Gegenbeispiel	Beispiel	Gegen	dhw006_2007_06	deu	compound
Staatswesen	Staatswesen	Wesen	Staats	dhw006_2007_06	deu	compound
welchemBeruf	welchemBeruf	Beruf	welchem	dhw006_2007_06	deu	compound
Arbeitsstunden	Arbeitsstunde	Stunde	Arbeits	dhw006_2007_06	deu	compound
Schulleiterin	Schulleiterin	Leiterin	Schul	dhw006_2007_06	deu	compound
Elterngespräche	Elterngespräch	Gespräch	Eltern	dhw006_2007_06	deu	compound
Lehrersitzungen	Lehrersitzungen	Zunge	Lehrersit	dhw006_2007_06	deu	compound
Lohnfrage	Lohnfrage	Frage	Lohn	dhw006_2007_06	deu	compound
Leitungsposition	Leitungsposition	Position	Leitungs	dhw006_2007_06	deu	compound
Relevanzfragen	Relevanzfragen	Fragen	Relevanz	dhw006_2007_06	deu	compound
Wichtigkeitsstufen	Wichtigkeitsstufen	Stufe	Wichtigkeits	dhw006_2007_06	deu	compound
Grundgedanke	Grundgedanke	Gedanke	Grund	dhw006_2007_06	deu	compound
Gemeinwesen	Gemeinwesen	Wesen	Gemein	dhw006_2007_06	deu	compound
Stundenzahl	Stundenzahl	Zahl	Stunden	dhw006_2007_06	deu	compound
Steuerzahler	Steuerzahler	Zahler	Steuer	dhw006_2007_06	deu	compound
Egogang	Egogang	Egogang	NULL	dhw006_2007_06	deu	compound
Gesamtorganismus	Gesamtorganismus	Organismus	Gesamt	dhw006_2007_06	deu	compound
Weiterentwicklung	Weiterentwicklung	Entwicklung	Weiter	dhw006_2007_06	deu	compound
Grundbaustein	Grundbaustein	Stein	Grundbau	dhw006_2007_06	deu	compound
Entlohnung	Entlohnung	Entlohnung	NULL	dhw006_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw006_2007_06	deu	simplex
Beitrag	Beitrag	Beitrag	NULL	dhw006_2007_06	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dhw006_2007_06	deu	simplex
Jahre	Jahr	Jahr	NULL	dhw006_2007_06	deu	simplex
Dachdecker	Dachdecker	Dachdecker	NULL	dhw006_2007_06	deu	simplex
Beruf	Beruf	Beruf	NULL	dhw006_2007_06	deu	simplex
PROZENT	PROZENT	PROZENT	NULL	dhw006_2007_06	deu	simplex
Stelle	Stelle	Stelle	NULL	dhw006_2007_06	deu	simplex
Euro	Euro	Euro	NULL	dhw006_2007_06	deu	simplex
Netto	Netto	Netto	NULL	dhw006_2007_06	deu	simplex
Arbeit	Arbeit	Arbeit	NULL	dhw006_2007_06	deu	simplex
Überstunden	Überstunde	Überstunde	NULL	dhw006_2007_06	deu	simplex
Frau	Frau	Frau	NULL	dhw006_2007_06	deu	simplex
Managerin	Managerin	Managerin	NULL	dhw006_2007_06	deu	simplex
PROZENT	PROZENT	PROZENT	NULL	dhw006_2007_06	deu	simplex
Euro	Euro	Euro	NULL	dhw006_2007_06	deu	simplex
Netto	Netto	Netto	NULL	dhw006_2007_06	deu	simplex
Stress	Streß	Streß	NULL	dhw006_2007_06	deu	simplex
Job	Job	Job	NULL	dhw006_2007_06	deu	simplex
Stress	Streß	Streß	NULL	dhw006_2007_06	deu	simplex
Situationen	Situation	Situation	NULL	dhw006_2007_06	deu	simplex
Jahr	Jahr	Jahr	NULL	dhw006_2007_06	deu	simplex
Herrschaft	Herrschaft	Herrschaft	NULL	dhw006_2007_06	deu	simplex
Prinzip	Prinzip	Prinzip	NULL	dhw006_2007_06	deu	simplex
Gleichheit	Gleichheit	Gleichheit	NULL	dhw006_2007_06	deu	simplex
Arbeiter	Arbeiter	Arbeiter	NULL	dhw006_2007_06	deu	simplex
Geld	Geld	Geld	NULL	dhw006_2007_06	deu	simplex
Lohn	Lohn	Lohn	NULL	dhw006_2007_06	deu	simplex
Straßenkehrer	Straßenkehrer	Straßenkehrer	NULL	dhw006_2007_06	deu	simplex
Arbeit	Arbeit	Arbeit	NULL	dhw006_2007_06	deu	simplex
Geld	Geld	Geld	NULL	dhw006_2007_06	deu	simplex
Verantwortung	Verantwortung	Verantwortung	NULL	dhw006_2007_06	deu	simplex
Wort	Wort	Wort	NULL	dhw006_2007_06	deu	simplex
Verantwortung	Verantwortung	Verantwortung	NULL	dhw006_2007_06	deu	simplex
Beruf	Beruf	Beruf	NULL	dhw006_2007_06	deu	simplex
Kriterium	Kriterium	Kriterium	NULL	dhw006_2007_06	deu	simplex
Verhältnissen	Verhältnis	Verhältnis	NULL	dhw006_2007_06	deu	simplex
Mensch	Mensch	Mensch	NULL	dhw006_2007_06	deu	simplex
Verantwortung	Verantwortung	Verantwortung	NULL	dhw006_2007_06	deu	simplex
Arbeit	Arbeit	Arbeit	NULL	dhw006_2007_06	deu	simplex
Alter	Alter	Alter	NULL	dhw006_2007_06	deu	simplex
Schäden	Schaden	Schaden	NULL	dhw006_2007_06	deu	simplex
Verantwortung	Verantwortung	Verantwortung	NULL	dhw006_2007_06	deu	simplex
Frage	Frage	Frage	NULL	dhw006_2007_06	deu	simplex
Maß	Maß	Maß	NULL	dhw006_2007_06	deu	simplex
Verantwortung	Verantwortung	Verantwortung	NULL	dhw006_2007_06	deu	simplex
Beitrag	Beitrag	Beitrag	NULL	dhw006_2007_06	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dhw006_2007_06	deu	simplex
Verbindung	Verbindung	Verbindung	NULL	dhw006_2007_06	deu	simplex
Arbeit	Arbeit	Arbeit	NULL	dhw006_2007_06	deu	simplex
Maß	Maß	Maß	NULL	dhw006_2007_06	deu	simplex
Relevanz	Relevanz	Relevanz	NULL	dhw006_2007_06	deu	simplex
Zukunft	Zukunft	Zukunft	NULL	dhw006_2007_06	deu	simplex
Ausschuß	Ausschuß	Ausschuß	NULL	dhw006_2007_06	deu	simplex
Berufe	Beruf	Beruf	NULL	dhw006_2007_06	deu	simplex
Entlohnung	Entlohnung	Entlohnung	NULL	dhw006_2007_06	deu	simplex
Einteilung	Einteilung	Einteilung	NULL	dhw006_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw006_2007_06	deu	simplex
Einteilung	Einteilung	Einteilung	NULL	dhw006_2007_06	deu	simplex
Gehälter	Gehalt	Gehalt	NULL	dhw006_2007_06	deu	simplex
Rente	Rente	Rente	NULL	dhw006_2007_06	deu	simplex
Kriterium	Kriterium	Kriterium	NULL	dhw006_2007_06	deu	simplex
Wert	Wert	Wert	NULL	dhw006_2007_06	deu	simplex
Sinn	Sinn	Sinn	NULL	dhw006_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw006_2007_06	deu	simplex
Arbeit	Arbeit	Arbeit	NULL	dhw006_2007_06	deu	simplex
Faktoren	Faktor	Faktor	NULL	dhw006_2007_06	deu	simplex
Anstrengung	Anstrengung	Anstrengung	NULL	dhw006_2007_06	deu	simplex
Verantwortung	Verantwortung	Verantwortung	NULL	dhw006_2007_06	deu	simplex
Mutter	Mutter	Mutter	NULL	dhw006_2007_06	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dhw006_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw006_2007_06	deu	simplex
System	System	System	NULL	dhw006_2007_06	deu	simplex
Rente	Rente	Rente	NULL	dhw006_2007_06	deu	simplex
Ansatz	Ansatz	Ansatz	NULL	dhw006_2007_06	deu	simplex
Verbesserung	Verbesserung	Verbesserung	NULL	dhw006_2007_06	deu	simplex
Problems-	Problems-	Problems-	NULL	dhw006_2007_06	deu	simplex
System	System	System	NULL	dhw006_2007_06	deu	simplex
Motivation	Motivation	Motivation	NULL	dhw006_2007_06	deu	simplex
Arbeit	Arbeit	Arbeit	NULL	dhw006_2007_06	deu	simplex
Versorgung	Versorgung	Versorgung	NULL	dhw006_2007_06	deu	simplex
Landes	Land	Land	NULL	dhw006_2007_06	deu	simplex
Nachwuchs	Nachwuchs	Nachwuchs	NULL	dhw006_2007_06	deu	simplex
Brot	Brot	Brot	NULL	dhw006_2007_06	deu	simplex
Variante	Variante	Variante	NULL	dhw006_2007_06	deu	simplex
Funktion	Funktion	Funktion	NULL	dhw006_2007_06	deu	simplex
Systems	System	System	NULL	dhw006_2007_06	deu	simplex
Familie	Familie	Familie	NULL	dhw006_2007_06	deu	simplex
Aristoteles	Aristoteles	Aristoteles	NULL	dhw006_2007_06	deu	simplex
Erfolg	Erfolg	Erfolg	NULL	dhw006_2007_06	deu	simplex
System	System	System	NULL	dhw006_2007_06	deu	simplex
Familie	Familie	Familie	NULL	dhw006_2007_06	deu	simplex
Verbesserung	Verbesserung	Verbesserung	NULL	dhw006_2007_06	deu	simplex
Staat	Staat	Staat	NULL	dhw006_2007_06	deu	simplex
Wiechern	Wiechern	Wiechern	NULL	dhw006_2007_06	deu	simplex
Ansatz	Ansatz	Ansatz	NULL	dhw006_2007_06	deu	simplex
Rückhalt	Rückhalt	Rückhalt	NULL	dhw006_2007_06	deu	simplex
Gemeinschaft	Gemeinschaft	Gemeinschaft	NULL	dhw006_2007_06	deu	simplex
Familie	Familie	Familie	NULL	dhw006_2007_06	deu	simplex
Unternehmen	Unternehmen	Unternehmen	NULL	dhw006_2007_06	deu	simplex
Miteinander	Miteinander	Miteinander	NULL	dhw006_2007_06	deu	simplex
Gemeinschaft	Gemeinschaft	Gemeinschaft	NULL	dhw006_2007_06	deu	simplex
Erhalt	Erhalt	Erhalt	NULL	dhw006_2007_06	deu	simplex
Aktion	Aktion	Aktion	NULL	dhw006_2007_06	deu	simplex
Reaktion	Reaktion	Reaktion	NULL	dhw006_2007_06	deu	simplex
Positives	Positive	Positive	NULL	dhw006_2007_06	deu	simplex
These	These	These	NULL	dhw006_2007_06	deu	simplex
Beitrag	Beitrag	Beitrag	NULL	dhw006_2007_06	deu	simplex
Familie	Familie	Familie	NULL	dhw006_2007_06	deu	simplex
Familien	Familie	Familie	NULL	dhw006_2007_06	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dhw006_2007_06	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dhw006_2007_06	deu	simplex
Entlohnung	Entlohnung	Entlohnung	NULL	dhw006_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw006_2007_06	deu	simplex
Beitrag	Beitrag	Beitrag	NULL	dhw006_2007_06	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dhw006_2007_06	deu	simplex
Familie	Familie	Familie	NULL	dhw006_2007_06	deu	simplex
Meinung	Meinung	Meinung	NULL	dhw006_2007_06	deu	simplex
Einteilung	Einteilung	Einteilung	NULL	dhw006_2007_06	deu	simplex
Bewertung	Bewertung	Bewertung	NULL	dhw006_2007_06	deu	simplex
Beitrages	Beitrag	Beitrag	NULL	dhw006_2007_06	deu	simplex
Faktoren	Faktor	Faktor	NULL	dhw006_2007_06	deu	simplex
Abhängigkeit	Abhängigkeit	Abhängigkeit	NULL	dhw006_2007_06	deu	simplex
Fall	Fall	Fall	NULL	dhw006_2007_06	deu	simplex
Mensch	Mensch	Mensch	NULL	dhw006_2007_06	deu	simplex
Nutzer	Nutzer	Nutzer	NULL	dhw006_2007_06	deu	simplex
Systems	System	System	NULL	dhw006_2007_06	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dhw006_2007_06	deu	simplex
Funktionstüchtigkeit	Funktionstüchtigkeit	Funktionstüchtigkeit	NULL	dhw006_2007_06	deu	simplex
Gemeinschaft	Gemeinschaft	Gemeinschaft	NULL	dhw006_2007_06	deu	simplex
Idee	Idee	Idee	NULL	dhw006_2007_06	deu	simplex
Produktivität	Produktivität	Produktivität	NULL	dhw006_2007_06	deu	simplex
Anspruch	Anspruch	Anspruch	NULL	dhw006_2007_06	deu	simplex
Gerichtsverfahren	Gerichtsverfahren	Verfahren	Gerichts	dhw007_2007_06	deu	compound
Polizeiregister	Polizeiregister	Register	Polizei	dhw007_2007_06	deu	compound
Gewalttaten	Gewalttat	Tat	Gewalt	dhw007_2007_06	deu	compound
Gewaltpotenzial	Gewaltpotenzial	Potenzial	Gewalt	dhw007_2007_06	deu	compound
Jugendgang	Jugendgang	Gang	Jugend	dhw007_2007_06	deu	compound
Jugendstrafe	Jugendstrafe	Strafe	Jugend	dhw007_2007_06	deu	compound
Sozialstunden	Sozialstunde	Stunde	Sozial	dhw007_2007_06	deu	compound
Jugendstrafen	Jugendstrafe	Strafe	Jugend	dhw007_2007_06	deu	compound
Jugendgang	Jugendgang	Gang	Jugend	dhw007_2007_06	deu	compound
Mutprobe	Mutprobe	Robe	Mutp	dhw007_2007_06	deu	compound
Existenzminimum	Existenzminimum	Minimum	Existenz	dhw007_2007_06	deu	compound
Ausgangsfrage	Ausgangsfrage	Frage	Ausgangs	dhw007_2007_06	deu	compound
Kriminalität	Kriminalität	Kriminalität	NULL	dhw007_2007_06	deu	simplex
Probleme	Problem	Problem	NULL	dhw007_2007_06	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dhw007_2007_06	deu	simplex
Leben	Leben	Leben	NULL	dhw007_2007_06	deu	simplex
Gründe	Grund	Grund	NULL	dhw007_2007_06	deu	simplex
Frage	Frage	Frage	NULL	dhw007_2007_06	deu	simplex
Taten	Tat	Tat	NULL	dhw007_2007_06	deu	simplex
Frage	Frage	Frage	NULL	dhw007_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw007_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw007_2007_06	deu	simplex
Gewalt	Gewalt	Gewalt	NULL	dhw007_2007_06	deu	simplex
Kriminell	Kriminell	Kriminell	NULL	dhw007_2007_06	deu	simplex
Gesetz	Gesetz	Gesetz	NULL	dhw007_2007_06	deu	simplex
Kriminell	Kriminell	Kriminell	NULL	dhw007_2007_06	deu	simplex
Eintrag	Eintrag	Eintrag	NULL	dhw007_2007_06	deu	simplex
Zeitung	Zeitung	Zeitung	NULL	dhw007_2007_06	deu	simplex
Fernseher	Fernseher	Fernseher	NULL	dhw007_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw007_2007_06	deu	simplex
Menschen	Mensch	Mensch	NULL	dhw007_2007_06	deu	simplex
Ausweg	Ausweg	Ausweg	NULL	dhw007_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw007_2007_06	deu	simplex
Familie	Familie	Familie	NULL	dhw007_2007_06	deu	simplex
Eltern	Eltern	Eltern	NULL	dhw007_2007_06	deu	simplex
Kinder	Kind	Kind	NULL	dhw007_2007_06	deu	simplex
Kinder	Kind	Kind	NULL	dhw007_2007_06	deu	simplex
Umgang	Umgang	Umgang	NULL	dhw007_2007_06	deu	simplex
Eltern	Eltern	Eltern	NULL	dhw007_2007_06	deu	simplex
Kindern	Kind	Kind	NULL	dhw007_2007_06	deu	simplex
Ideale	Ideale	Ideale	NULL	dhw007_2007_06	deu	simplex
Fällen	Fällen	Fällen	NULL	dhw007_2007_06	deu	simplex
Verhalten	Verhalten	Verhalten	NULL	dhw007_2007_06	deu	simplex
Kinder	Kind	Kind	NULL	dhw007_2007_06	deu	simplex
Ausweg	Ausweg	Ausweg	NULL	dhw007_2007_06	deu	simplex
Probleme	Problem	Problem	NULL	dhw007_2007_06	deu	simplex
Zukunft	Zukunft	Zukunft	NULL	dhw007_2007_06	deu	simplex
Überzeugung	Überzeugung	Überzeugung	NULL	dhw007_2007_06	deu	simplex
Job	Job	Job	NULL	dhw007_2007_06	deu	simplex
Problem	Problem	Problem	NULL	dhw007_2007_06	deu	simplex
Eltern	Eltern	Eltern	NULL	dhw007_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw007_2007_06	deu	simplex
Spaß	Spaß	Spaß	NULL	dhw007_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw007_2007_06	deu	simplex
Laden	Laden	Laden	NULL	dhw007_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw007_2007_06	deu	simplex
Alkohol	Alkohol	Alkohol	NULL	dhw007_2007_06	deu	simplex
Zigaretten	Zigarette	Zigarette	NULL	dhw007_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw007_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw007_2007_06	deu	simplex
Zeit	Zeit	Zeit	NULL	dhw007_2007_06	deu	simplex
Lage	Lage	Lage	NULL	dhw007_2007_06	deu	simplex
Kriminell	Kriminell	Kriminell	NULL	dhw007_2007_06	deu	simplex
Gründe	Grund	Grund	NULL	dhw007_2007_06	deu	simplex
Grund	Grund	Grund	NULL	dhw007_2007_06	deu	simplex
Langeweile	Langeweile	Langeweile	NULL	dhw007_2007_06	deu	simplex
Spaß	Spaß	Spaß	NULL	dhw007_2007_06	deu	simplex
Fernsehen	Fernsehen	Fernsehen	NULL	dhw007_2007_06	deu	simplex
Antworten	Antworten	Antworten	NULL	dhw007_2007_06	deu	simplex
Grund	Grund	Grund	NULL	dhw007_2007_06	deu	simplex
Verzweiflung	Verzweiflung	Verzweiflung	NULL	dhw007_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw007_2007_06	deu	simplex
Geld	Geld	Geld	NULL	dhw007_2007_06	deu	simplex
Verfügung	Verfügung	Verfügung	NULL	dhw007_2007_06	deu	simplex
Ausweg	Ausweg	Ausweg	NULL	dhw007_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw007_2007_06	deu	simplex
Lebensmittel	Lebensmittel	Lebensmittel	NULL	dhw007_2007_06	deu	simplex
Geld	Geld	Geld	NULL	dhw007_2007_06	deu	simplex
Kinder	Kind	Kind	NULL	dhw007_2007_06	deu	simplex
Spiel	Spiel	Spiel	NULL	dhw007_2007_06	deu	simplex
Leben	Leben	Leben	NULL	dhw007_2007_06	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dhw007_2007_06	deu	simplex
Kind	Kind	Kind	NULL	dhw007_2007_06	deu	simplex
Mode	Mode	Mode	NULL	dhw007_2007_06	deu	simplex
Klasse	Klasse	Klasse	NULL	dhw007_2007_06	deu	simplex
Sachen	Sache	Sache	NULL	dhw007_2007_06	deu	simplex
Gesellschafft	Gesellschafft	Gesellschafft	NULL	dhw007_2007_06	deu	simplex
Druck	Druck	Druck	NULL	dhw007_2007_06	deu	simplex
Frage	Frage	Frage	NULL	dhw007_2007_06	deu	simplex
Grund	Grund	Grund	NULL	dhw007_2007_06	deu	simplex
Kriminell	Kriminell	Kriminell	NULL	dhw007_2007_06	deu	simplex
Respekt	Respekt	Respekt	NULL	dhw007_2007_06	deu	simplex
Gesellschaft	Gesellschaft	Gesellschaft	NULL	dhw007_2007_06	deu	simplex
Konsequenzen	Konsequenz	Konsequenz	NULL	dhw007_2007_06	deu	simplex
Todschlag	Todschlag	Schlag	Tod	dhw008_2007_06	deu	compound
Schlagzeilen	Schlagzeile	Zeile	Schlag	dhw008_2007_06	deu	compound
Sexsucht	Sexsucht	Sucht	Sex	dhw008_2007_06	deu	compound
Menschenleben	Menschenleben	Leben	Menschen	dhw008_2007_06	deu	compound
Augenbklick	Augenbklick	Klick	Augenb	dhw008_2007_06	deu	compound
Haftrichter	Haftrichter	Richter	Haft	dhw008_2007_06	deu	compound
soetwas	soetwas	As	soetw	dhw008_2007_06	deu	compound
Augenblick	Augenblick	Blick	Augen	dhw008_2007_06	deu	compound
Entwicklungsländern	Entwicklungsland	Land	Entwicklungs	dhw008_2007_06	deu	compound
Menschenleben	Menschenleben	Leben	Menschen	dhw008_2007_06	deu	compound
Kriminalität	Kriminalität	Kriminalität	NULL	dhw008_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw008_2007_06	deu	simplex
Thema	Thema	Thema	NULL	dhw008_2007_06	deu	simplex
Welt	Welt	Welt	NULL	dhw008_2007_06	deu	simplex
Problem	Problem	Problem	NULL	dhw008_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw008_2007_06	deu	simplex
Augen	Auge	Auge	NULL	dhw008_2007_06	deu	simplex
Kriminalität	Kriminalität	Kriminalität	NULL	dhw008_2007_06	deu	simplex
Dingen	Dingen	Ding	NULL	dhw008_2007_06	deu	simplex
Leben	Leben	Leben	NULL	dhw008_2007_06	deu	simplex
Eigentum	Eigentum	Eigentum	NULL	dhw008_2007_06	deu	simplex
Sachen	Sache	Sache	NULL	dhw008_2007_06	deu	simplex
Beispiel	Beispiel	Beispiel	NULL	dhw008_2007_06	deu	simplex
